"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLL1PUS","199009","67672.204","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199010","65025.799","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199011","61652.838","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199012","69179.497","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199013","781300.757","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199101","72365.999","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199102","59402.301","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199103","60068.678","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199104","56188.198","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199105","62051.366","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199106","66702.109","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199107","72817.942","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199108","72850.534","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199109","65263.329","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199110","62715.348","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199111","64671.837","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199112","67555.539","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199113","782653.18","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199201","69448.519","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199202","61226.688","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199203","63792.469","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199204","59814.064","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199205","61641.808","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199206","65234.461","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199207","75096.077","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199208","71862.635","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199209","67111.276","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199210","63895.712","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199211","63698.077","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199212","70568.187","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199213","793389.973","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199301","70793.926","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199302","65094.113","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199303","68420.248","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199304","60793.606","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199305","61237.637","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199306","69486.674","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199307","80298.43","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199308","79497.948","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199309","67828.476","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199310","66245.56","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199311","66996.808","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199312","73157.691","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199313","829851.117","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199401","78122.244","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199402","66964.269","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199403","67622.349","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199404","61424.455","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199405","64538.858","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199406","74815.761","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199407","78252.62","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199408","77427.145","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199409","67977.017","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199410","65933.239","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199411","63303.358","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199412","69732.12","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199413","836113.436","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199501","73054.778","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199502","65232.132","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199503","65014.479","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199504","60453.563","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199505","64079.359","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199506","70918.632","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199507","81499.648","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199508","85623.838","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199509","70184.34","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199510","67833.98","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199511","68712.543","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199512","75246.745","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199513","847854.038","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199601","78555.627","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199602","70660.691","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199603","70617.607","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199604","63739.026","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199605","68909.007","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199606","75143.438","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199607","82140.51","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199608","83191.148","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199609","73543.675","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199610","73188.355","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199611","75188.785","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199612","79522.25","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199613","894400.118","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199701","82971.865","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199702","69485.711","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199703","70826.225","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199704","66648.315","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199705","69819.116","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199706","75494.95","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199707","86482.07","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199708","84342.721","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199709","77913.286","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199710","77811.086","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199711","74881.696","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199712","82331.873","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199713","919008.912","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199801","81550.06","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199802","70860.903","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199803","73651.128","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199804","68170.949","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199805","74727.239","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199806","81033.626","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199807","89415.038","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
"CLL1PUS","199808","89287.589","1","Coal Consumption for Electricity Generation, Electric Power Sector","Thousand Short Tons"
